,id,age,gender,afam,asian,hispanic,white,race_other,race_not_say,education,sexuality,english,tw_use,social_media_use,prolific_hours,task_fun,task_interesting,task_boring,task_repetitive,task_important,task_depressing,task_offensive,another_tweettask,another_hatetask,page_history,date_of_first_access,date_of_last_access,duration_sec,version,tw1,tw2,tw3,tw4,tw5,tw6,tw7,tw8,tw9,tw10,tw11,tw12,tw13,tw14,tw15,tw16,tw17,tw18,tw19,tw20,tw_duration_1,tw_duration_2,tw_duration_3,tw_duration_4,tw_duration_5,tw_duration_6,tw_duration_7,tw_duration_8,tw_duration_9,tw_duration_10,tw_duration_11,tw_duration_12,tw_duration_13,tw_duration_14,tw_duration_15,tw_duration_16,tw_duration_17,tw_duration_18,tw_duration_19,tw_duration_20,num_approvals,num_rejections,prolific_score,countryofbirth,currentcountryofresidence,employmentstatus,firstlanguage,nationality,studentstatus
24,411,57.0,2,0.0,0.0,0.0,1.0,0,0,2,3,1.0,1,1,60.0,1,1,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238950,6238951,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238955,6238956,6238957,6238958",2022-04-05 10:08:44,2022-04-05 10:19:12,628,F,neither,neither,neither,neither,hate speech,neither,hate speech,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,16256.0,30100.0,14005.0,8018.0,18762.0,28609.0,36716.0,18039.0,14862.0,12399.0,7589.0,37655.0,46554.0,15010.0,9154.0,8971.0,12269.0,9492.0,37938.0,8404.0,775.0,0.0,100.0,United States,United States,Full-Time,English,United States,No
25,449,45.0,1,0.0,0.0,0.0,1.0,0,0,4,3,1.0,5,5,3.0,1,1,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238940,6238941,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238944,6238942,6238943,6238944,6238942,6238943,6238944,6238942,6238943,6238944,6238955,6238956,6238957,6238958",2022-04-05 10:11:17,2022-04-05 10:17:05,348,D,hate speech,neither,neither,neither,neither,neither,neither,hate speech,neither,offensive language,neither,hate speech,offensive language,neither,neither,neither,neither,offensive language,neither,offensive language,7054.0,11598.0,6726.0,8207.0,9017.0,12612.0,11004.0,5988.0,11633.0,13438.0,7015.0,6000.0,9807.0,12401.0,8767.0,7511.0,9930.0,10740.0,22916.0,11499.0,3414.0,36.0,97.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
26,973,41.0,1,0.0,1.0,0.0,0.0,0,0,4,3,1.0,5,2,5.0,0,0,0,1,0,0,1,not at all,not at all,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238932,6238933,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238955,6238956,6238957,6238958",2022-04-05 16:41:03,2022-04-05 16:48:45,462,B,hate speech,neither,hate speech,neither,hate speech,neither,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,9111.0,30720.0,5750.0,8987.0,6818.0,44538.0,7141.0,14724.0,13931.0,13543.0,6748.0,5781.0,9782.0,9486.0,4691.0,5989.0,9374.0,6380.0,8876.0,10524.0,2659.0,8.0,100.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
27,873,31.0,2,0.0,0.0,0.0,1.0,0,0,3,3,1.0,1,1,50.0,0,0,1,1,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238940,6238941,6238942,6238943,6238942,6238943,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238955,6238956,6238957,6238958",2022-04-05 16:14:43,2022-04-05 16:18:33,230,D,hate speech,neither,hate speech,neither,offensive language,hate speech,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,2404.0,7532.0,5572.0,5849.0,8246.0,5921.0,2700.0,14645.0,4554.0,8759.0,3874.0,4440.0,5505.0,4245.0,2531.0,4957.0,2727.0,2466.0,2839.0,3125.0,2124.0,6.0,100.0,United States,United States,Full-Time,English,United States,No
28,567,33.0,2,0.0,0.0,0.0,1.0,0,0,2,3,1.0,1,1,100.0,0,1,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238950,6238951,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238955,6238956,6238957,6238958",2022-04-05 12:04:46,2022-04-05 12:09:48,302,F,neither,offensive language,neither,neither,hate speech,neither,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,6663.0,12584.0,5741.0,5582.0,13504.0,15395.0,5709.0,10073.0,6741.0,8829.0,9860.0,5851.0,9058.0,12046.0,10043.0,8419.0,9712.0,11030.0,10165.0,8812.0,2396.0,6.0,100.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
29,422,28.0,2,0.0,0.0,0.0,1.0,0,0,2,3,1.0,1,1,20.0,1,1,0,1,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238935,6238936,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238939,6238955,6238956,6238957,6238958",2022-04-05 10:14:19,2022-04-05 10:18:32,253,C,neither,neither,hate speech,neither,hate speech,hate speech,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,17119.0,7713.0,5803.0,10336.0,3244.0,10339.0,5769.0,8579.0,9790.0,5888.0,8577.0,5765.0,8939.0,5346.0,3725.0,3033.0,4610.0,2437.0,3857.0,3252.0,2320.0,5.0,100.0,United States,United States,Full-Time,English,United States,No
30,981,41.0,2,0.0,0.0,0.0,1.0,0,0,2,3,,5,1,70.0,0,1,0,0,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238935,6238936,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238955,6238956,6238957,6238958",2022-04-05 16:41:04,2022-04-05 16:49:08,484,C,hate speech,offensive language,hate speech,neither,hate speech,neither,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,23408.0,17565.0,7020.0,12886.0,5768.0,41800.0,12239.0,9931.0,9397.0,11926.0,7453.0,7154.0,21022.0,10634.0,17705.0,3811.0,14104.0,10255.0,20189.0,4895.0,3398.0,17.0,100.0,United States,United States,Part-Time,English,United States,No
31,702,38.0,2,0.0,0.0,0.0,1.0,0,0,4,3,1.0,3,1,20.0,0,0,0,1,0,0,1,somewhat,somewhat,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238935,6238936,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238937,6238938,6238939,6238937,6238938,6238939,6238937,6238938,6238939,6238937,6238938,6238939,6238955,6238956,6238957,6238958",2022-04-05 12:44:04,2022-04-05 12:51:28,444,C,neither,neither,neither,neither,hate speech,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,7454.0,6720.0,9706.0,66647.0,4269.0,8340.0,8944.0,30128.0,31785.0,7069.0,5798.0,4773.0,10769.0,4563.0,3623.0,3318.0,5836.0,4989.0,6239.0,3759.0,3640.0,21.0,99.0,United States,United States,Full-Time,English,United States,No
32,392,40.0,1,0.0,0.0,0.0,1.0,0,0,4,3,1.0,1,1,30.0,0,0,0,1,1,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238932,6238933,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238955,6238956,6238957,6238958",2022-04-05 10:07:24,2022-04-05 10:13:10,346,B,offensive language,neither,offensive language,neither,offensive language,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,26187.0,10505.0,17237.0,6538.0,8225.0,30527.0,10343.0,12492.0,9655.0,9379.0,3328.0,3869.0,7100.0,8741.0,3516.0,5897.0,7383.0,5441.0,5879.0,5983.0,3295.0,2.0,100.0,United States,United States,Other,English,United States,No
33,830,38.0,1,1.0,0.0,0.0,0.0,0,0,4,2,1.0,3,1,0.0,0,1,0,0,0,1,1,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238945,6238946,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238955,6238956,6238957,6238958",2022-04-05 16:13:54,2022-04-05 16:20:33,399,E,offensive language,neither,neither,neither,offensive language,neither,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,neither,hate speech,hate speech,hate speech,hate speech,18977.0,7203.0,6696.0,5426.0,12752.0,17311.0,11586.0,10260.0,12052.0,15843.0,13005.0,8053.0,13798.0,15026.0,7044.0,3161.0,18416.0,9428.0,9607.0,10882.0,672.0,0.0,100.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
34,244,68.0,1,0.0,0.0,0.0,1.0,0,0,3,3,1.0,1,1,80.0,0,1,0,0,1,0,0,somewhat,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238940,6238941,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238944,6238955,6238956,6238957,6238958",2022-04-04 16:10:05,2022-04-04 16:17:23,438,D,hate speech,neither,neither,neither,offensive language,neither,offensive language,offensive language,offensive language,hate speech,offensive language,offensive language,offensive language,hate speech,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,13054.0,11230.0,23449.0,14829.0,12500.0,26486.0,10076.0,13458.0,13174.0,13323.0,11237.0,8809.0,19100.0,10501.0,10546.0,9119.0,8934.0,8718.0,8393.0,10150.0,1555.0,1.0,100.0,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,No
35,778,33.0,2,0.0,0.0,1.0,1.0,0,0,3,3,1.0,1,1,2.0,0,0,0,0,0,1,1,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238945,6238946,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238955,6238956,6238957,6238958",2022-04-05 12:46:53,2022-04-05 12:53:18,385,E,offensive language,neither,neither,neither,hate speech,offensive language,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,12297.0,7810.0,5431.0,11777.0,8767.0,17050.0,6863.0,13693.0,6423.0,9831.0,6328.0,4595.0,14052.0,11684.0,5378.0,4611.0,9151.0,4912.0,5836.0,14022.0,782.0,1.0,100.0,United States,United States,Full-Time,English,United States,No
36,417,30.0,1,0.0,0.0,0.0,1.0,0,0,3,4,1.0,1,1,10.0,0,0,0,0,0,1,1,somewhat,somewhat,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238940,6238941,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238942,6238943,6238955,6238956,6238957,6238958",2022-04-05 10:08:27,2022-04-05 10:11:47,200,D,,offensive language,neither,neither,hate speech,neither,hate speech,offensive language,neither,,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,offensive language,hate speech,8913.0,11276.0,5680.0,6493.0,4348.0,6538.0,3170.0,9158.0,6122.0,8292.0,5142.0,8468.0,6854.0,4331.0,3180.0,2921.0,3336.0,3179.0,7123.0,3977.0,605.0,6.0,97.0,United States,United States,Full-Time,English,United States,No
37,368,31.0,2,0.0,0.0,1.0,1.0,0,0,4,3,1.0,5,1,6.0,0,0,0,1,0,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238945,6238946,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238947,6238948,6238949,6238955,6238956,6238957,6238958",2022-04-04 16:57:13,2022-04-04 17:03:35,382,E,hate speech,neither,offensive language,neither,hate speech,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,11029.0,13009.0,20489.0,6519.0,11950.0,13732.0,10774.0,10741.0,7163.0,14021.0,8440.0,7575.0,11087.0,13154.0,10691.0,7382.0,8580.0,10589.0,7291.0,9080.0,1621.0,8.0,100.0,United States,United States,Full-Time,English,United States,No
38,652,36.0,2,0.0,0.0,0.0,1.0,0,0,3,2,1.0,1,1,10.0,0,1,0,0,1,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238932,6238933,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238955,6238956,6238957,6238958",2022-04-05 12:25:20,2022-04-05 12:32:45,444,B,hate speech,neither,hate speech,neither,offensive language,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,14666.0,10408.0,11595.0,8784.0,11212.0,16666.0,8158.0,9687.0,8104.0,10426.0,8083.0,11321.0,17045.0,17787.0,5755.0,4551.0,9098.0,7187.0,9622.0,7278.0,1187.0,1.0,100.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
39,648,39.0,2,1.0,0.0,0.0,0.0,0,0,4,3,1.0,1,1,16.0,0,1,0,0,1,0,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238932,6238933,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238934,6238955,6238956,6238957,6238958",2022-04-05 12:25:10,2022-04-05 12:29:56,286,B,neither,,hate speech,neither,offensive language,neither,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,offensive language,hate speech,hate speech,hate speech,hate speech,10784.0,12069.0,9510.0,6240.0,7554.0,11731.0,4385.0,6414.0,4960.0,6331.0,3349.0,4101.0,6815.0,12845.0,3067.0,2968.0,7061.0,3902.0,4562.0,6771.0,2386.0,2.0,100.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
40,180,40.0,1,0.0,0.0,0.0,1.0,0,0,5,3,1.0,6,1,4.0,0,1,0,0,0,1,0,very,very,"6238913,6238914,6238915,6238916,6238917,6238918,6238919,6238920,6238921,6238922,6238923,6238924,6238925,6238926,6238927,6238928,6238950,6238951,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238952,6238953,6238954,6238952,6238953,6238954,6238952,6238953,6238954,6238955,6238956,6238957,6238958",2022-04-04 16:04:18,2022-04-04 16:09:36,318,F,hate speech,neither,neither,neither,hate speech,neither,hate speech,offensive language,offensive language,offensive language,offensive language,offensive language,offensive language,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,hate speech,12089.0,5227.0,5783.0,4204.0,9500.0,11413.0,11324.0,13245.0,9113.0,7205.0,6579.0,7849.0,9256.0,6886.0,7069.0,12710.0,9142.0,7612.0,8794.0,8677.0,2132.0,7.0,100.0,United States,United States,DATA EXPIRED,English,United States,DATA EXPIRED
